"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT"
2018,"MN0271100","Minneapolis","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"MN0271100","Minneapolis","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2019,"WVWSP1600","State Police:","Hamlin","State Police","WV","West Virginia","South Atlantic","LINCOLN","South","9D","MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"ND0090300","West Fargo","","City","ND","North Dakota","West North Central","CASS","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"LANPD0000","New Orleans","","City","LA","Louisiana","West South Central","ORLEANS","South","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2019,"IN0320300","Plainfield","","City","IN","Indiana","East North Central","HENDRICKS","Midwest","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2020,"LA0090100","Shreveport","","City","LA","Louisiana","West South Central","BOSSIER; CADDO","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"IN0020100","Fort Wayne","","City","IN","Indiana","East North Central","ALLEN","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2019,"MD0140100","Howard County Police Department","","County","MD","Maryland","South Atlantic","HOWARD","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2019,"WI0050000","Brown","","County","WI","Wisconsin","East North Central","BROWN","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"WI0280700","Waterloo","","City","WI","Wisconsin","East North Central","JEFFERSON","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"TX0150000","Bexar","","County","TX","Texas","West South Central","BEXAR","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"FL0051200","Palm Bay","","City","FL","Florida","South Atlantic","BREVARD","South","2","Cities from 100,000 thru 249,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2018,"FL0060600","Plantation","","City","FL","Florida","South Atlantic","BROWARD","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2018,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",5,1,1,0
2017,"WI0600200","Sheboygan","","City","WI","Wisconsin","East North Central","SHEBOYGAN","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TX0190000","Bowie","","County","TX","Texas","West South Central","BOWIE","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"WI0350000","Lincoln","","County","WI","Wisconsin","East North Central","LINCOLN","Midwest","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"AZ0072500","Scottsdale","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2017,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,1,1,0
2017,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",1,1,0,0
2017,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,1,1,0
2017,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"MA0071500","Palmer","","City","MA","Massachusetts","New England","HAMPDEN","Northeast","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"MN0620800","Roseville","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"GA1110000","Peach","","County","GA","Georgia","South Atlantic","PEACH","South","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"VA1030000","Chesapeake","","City","VA","Virginia","South Atlantic","CHESAPEAKE CITY","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"OK0720000","Tulsa","","County","OK","Oklahoma","West South Central","TULSA","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"GA0670500","Duluth","","City","GA","Georgia","South Atlantic","GWINNETT","South","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2018,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2018,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"NV0160200","Sparks","","City","NV","Nevada","Mountain","WASHOE","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TX1551200","Waco","","City","TX","Texas","West South Central","MCLENNAN","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MA0130100","Boston","","City","MA","Massachusetts","New England","SUFFOLK","Northeast","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MN0820000","Washington","","County","MN","Minnesota","West North Central","WASHINGTON","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MN0850200","Winona","","City","MN","Minnesota","West North Central","WINONA","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,2,0
2018,"TX0140400","Killeen","","City","TX","Texas","West South Central","BELL","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"TX1250000","Jim Wells","","County","TX","Texas","West South Central","JIM WELLS","South","8C","Non-MSA counties from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"TX0140400","Killeen","","City","TX","Texas","West South Central","BELL","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MA311SP00","State Police:","Norfolk County","State Police","MA","Massachusetts","New England","NORFOLK","Northeast","9D","MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2017,"MA311SP00","State Police:","Norfolk County","State Police","MA","Massachusetts","New England","NORFOLK","Northeast","9D","MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TX0575000","Hospital District:","Dallas County","Other","TX","Texas","West South Central","DALLAS","South","7","Cities under 2,500",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"IN0790100","Lafayette","","City","IN","Indiana","East North Central","TIPPECANOE","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MA0130100","Boston","","City","MA","Massachusetts","New England","SUFFOLK","Northeast","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2017,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,3,0
2018,"TX1010400","Deer Park","","City","TX","Texas","West South Central","HARRIS","South","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MA0122000","Plymouth","","City","MA","Massachusetts","New England","PLYMOUTH","Northeast","3","Cities from 50,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"AZ0072900","Tempe","","City","AZ","Arizona","Mountain","MARICOPA","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2018,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2017,"CO0210100","Colorado Springs","","City","CO","Colorado","Mountain","EL PASO","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"MN0730400","St. Cloud","","City","MN","Minnesota","West North Central","BENTON; SHERBURNE; STEARNS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"MI2512500","Genesee","","County","MI","Michigan","East North Central","GENESEE","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",4,0,4,0
2018,"WI0050200","Green Bay","","City","WI","Wisconsin","East North Central","BROWN","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"WI0050200","Green Bay","","City","WI","Wisconsin","East North Central","BROWN","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"WI0050800","Ashwaubenon","","City","WI","Wisconsin","East North Central","BROWN","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"CO0210000","El Paso","","County","CO","Colorado","Mountain","EL PASO","West","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"MN0190900","Inver Grove Heights","","City","MN","Minnesota","West North Central","DAKOTA","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"WI0540200","Janesville","","City","WI","Wisconsin","East North Central","ROCK","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"ND0510000","Ward","","County","ND","North Dakota","West North Central","WARD","Midwest","8C","Non-MSA counties from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"WI0050000","Brown","","County","WI","Wisconsin","East North Central","BROWN","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2018,"SC0080600","Hanahan","","City","SC","South Carolina","South Atlantic","BERKELEY","South","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MN0271700","Plymouth","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2017,"MN0272700","Maple Grove","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",4,0,4,0
2017,"MN0690600","Duluth","","City","MN","Minnesota","West North Central","ST LOUIS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MN0272600","Eden Prairie","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",9,0,4,0
2018,"IL0480000","Knox","","County","IL","Illinois","East North Central","KNOX","Midwest","8C","Non-MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MN0730600","Waite Park","","City","MN","Minnesota","West North Central","STEARNS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MN0272700","Maple Grove","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",11,0,11,0
2017,"TX0360000","Chambers","","County","TX","Texas","West South Central","CHAMBERS","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",3,0,0,0
2017,"TX0080000","Austin","","County","TX","Texas","West South Central","AUSTIN","South","9C","MSA counties from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2017,"MN0040100","Bemidji","","City","MN","Minnesota","West North Central","BELTRAMI","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2017,"MN0070000","Blue Earth","","County","MN","Minnesota","West North Central","BLUE EARTH","Midwest","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",6,0,4,0
2017,"MN0040100","Bemidji","","City","MN","Minnesota","West North Central","BELTRAMI","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",5,0,0,0
2017,"TX2141000","Independent School District:","Rio Grande City","Other","TX","Texas","West South Central","STARR","South","7","Cities under 2,500",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2017,"MN0180000","Crow Wing","","County","MN","Minnesota","West North Central","CROW WING","Midwest","8B","Non-MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"IL0220600","Downers Grove","","City","IL","Illinois","East North Central","DUPAGE","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",4,0,3,0
2017,"MN0270100","Bloomington","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MN0270200","Brooklyn Center","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MN0070100","Mankato","","City","MN","Minnesota","West North Central","BLUE EARTH","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MN0820700","Cottage Grove","","City","MN","Minnesota","West North Central","WASHINGTON","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2017,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
